25.6124	26.0729	60
26.0729	26.5014	54
26.0729	26.5014	60
26.0729	26.5014	50
26.5014	26.93	60
26.5014	26.93	50
26.5014	26.93	54
26.93	27.3872	60
26.93	27.3872	50
26.93	27.3872	54
27.3872	27.865	50
27.3872	27.865	54
27.3872	27.865	60
27.865	28.9214	71
27.865	28.3797	50
27.865	28.3797	60
27.865	28.3797	54
28.3797	28.9214	54
28.3797	28.9214	50
28.3797	28.9214	60
28.6467	28.9214	69
28.9214	29.4298	53
28.9214	29.4298	50
28.9214	29.4298	60
28.9426	31.7205	69
29.4298	29.9005	60
29.4298	29.9005	53
29.4298	29.9005	50
29.9005	30.3449	50
29.9005	30.3449	53
29.9005	30.3449	60
30.3449	30.7893	50
30.3449	30.8104	60
30.3449	30.7893	53
30.7893	31.2498	50
30.7893	31.2498	53
30.7893	31.2498	59
31.2498	31.7205	50
31.2498	31.7205	53
31.2498	31.7205	59
31.7205	33.7009	68
31.7205	32.2081	53
31.7205	32.2081	59
31.7205	32.2081	50
32.2081	33.7009	53
32.2081	32.7066	59
32.2081	33.7009	50
32.7066	33.2109	52
32.7066	33.2109	59
32.7066	33.2109	48
33.2109	33.6748	48
33.2109	33.7009	59
33.2109	33.6748	52
33.6748	34.535	69
33.6748	34.1223	48
33.6748	34.1223	57
33.6748	34.1223	52
34.1223	34.5605	71
34.1223	34.5605	57
34.1223	34.5605	48
34.1223	34.5605	52
34.5605	35.5245	74
34.5605	35.0188	48
34.5605	35.0188	52
34.5605	35.0188	57
35.0188	35.5245	72
35.0188	35.4966	48
35.0188	35.4966	57
35.0188	35.4966	52
35.4966	36.4788	64
35.4966	35.9744	52
35.4966	35.9744	48
35.4966	35.9744	57
35.9744	36.4788	69
35.9744	36.4788	52
35.9744	36.4788	48
35.9744	36.4788	57
36.4788	40.2816	66
36.4788	36.9639	52
36.4788	36.9639	57
36.4788	36.9639	47
36.9639	37.4312	57
36.9639	37.4312	47
36.9639	37.4519	52
37.4312	37.8819	57
37.4312	37.8819	47
37.4312	37.8819	51
37.8819	38.3758	47
37.8819	38.3758	51
37.8819	38.3326	57
38.3326	38.8059	48
38.3326	38.8059	57
38.3326	38.8059	52
38.8059	39.2837	48
38.8059	39.2837	52
38.8059	39.2837	57
39.2837	40.2816	69
39.2837	39.7738	48
39.2837	39.7738	52
39.2837	39.7738	57
39.7738	40.2816	48
39.7738	40.2816	52
39.7738	40.2816	57
40.2816	44.0858	66
40.2816	40.7982	47
40.2816	40.7982	51
40.2816	40.7982	57
40.7982	41.2655	47
40.7982	41.2655	51
40.7982	41.2655	57
41.2655	41.7099	47
41.2655	41.7099	51
41.2655	41.7099	57
41.7099	42.2084	47
41.7099	42.2084	51
41.7099	42.1542	57
42.1542	42.6181	48
42.1542	42.6181	52
42.1542	42.6181	57
42.6181	43.0959	48
42.6181	43.0959	52
42.6181	43.0959	57
42.9764	44.0858	71
43.0959	44.0858	69
43.0959	43.5847	48
43.0959	43.5847	52
43.0959	43.5847	57
43.5847	44.0858	48
43.5847	44.0858	52
43.5847	44.0858	57
44.0858	44.5942	67
44.0858	45.0756	47
44.0858	45.0756	51
44.0858	45.0756	57
44.5942	45.0756	66
45.0756	45.5295	60
45.5295	45.9834	59
45.9834	46.4157	63
46.4157	46.8762	66
46.8762	47.1935	74
47.1935	47.522	72
47.522	47.863	71
47.863	50.702	71
47.863	48.384	55
47.863	48.384	59
47.863	48.384	64
48.384	48.8192	55
48.384	48.8192	59
48.384	48.8192	64
48.8192	49.2605	55
48.8192	49.2605	59
48.8192	49.2605	64
49.2605	49.7243	55
49.2605	49.7243	59
49.2605	49.7243	64
49.7243	50.2131	55
49.7243	50.2131	59
49.7243	50.2131	64
50.2131	50.702	55
50.2131	50.702	59
50.2131	50.702	64
50.702	51.2091	55
50.702	51.2091	59
50.702	51.2091	64
50.7228	51.7629	72
51.2091	51.7422	55
51.2091	51.7422	59
51.2091	51.7422	64
51.7422	52.2387	54
51.7422	52.2387	64
51.7422	52.2387	57
51.7629	54.6546	71
52.2387	52.706	54
52.2387	52.706	57
52.2387	52.706	64
52.706	53.1504	54
52.706	53.1504	64
52.706	53.1504	57
53.1504	53.5947	57
53.1504	53.6402	54
53.1504	53.6402	64
53.5947	54.069	57
53.5947	54.069	53
53.5947	54.069	63
54.069	54.5616	63
54.069	54.5616	57
54.069	54.5616	53
54.5616	55.053	53
54.5616	55.053	57
54.5616	55.053	63
54.5717	55.5741	72
55.053	55.5642	53
55.053	55.5642	57
55.053	55.5642	63
55.5642	56.0404	53
55.5642	56.0404	56
55.5642	56.0404	63
55.5741	58.2515	71
56.0404	56.4752	53
56.0404	57.3941	63
56.0404	56.4752	56
56.4752	56.8947	62
56.4752	56.8947	56
56.4752	56.8947	53
56.8947	57.3941	53
56.8947	57.3029	56
56.8947	57.3029	62
57.3029	57.7409	56
57.3029	57.7409	62
57.3029	57.7409	52
57.7409	58.1853	52
57.7409	58.1853	62
57.7409	58.1853	56
58.1853	59.1228	72
58.1853	58.6478	52
58.1853	58.6478	62
58.1853	58.6478	56
58.6478	59.1228	52
58.6478	59.1228	56
58.6478	59.1228	62
59.1228	60.0069	71
59.1228	59.5576	52
59.1228	59.5576	55
59.1228	59.5576	62
59.5576	59.9967	52
59.5576	59.9967	55
59.5576	60.0069	62
59.766	59.9967	70
59.9967	60.5113	70
59.9967	60.4049	52
59.9967	60.4049	55
59.9967	60.4049	61
60.4049	60.8251	71
60.4049	60.8304	52
60.4049	60.8304	55
60.4049	60.8304	61
60.5113	60.724	70
60.6176	60.8251	69
60.724	60.8304	70
60.8304	61.6766	79
60.8304	61.2278	49
60.8304	61.2278	52
60.8304	61.2278	58
61.2278	61.6766	49
61.2278	61.6387	52
61.2278	61.6766	58
61.6387	62.4686	78
61.6387	62.0335	48
61.6387	62.0335	52
61.6387	62.0335	57
62.0335	62.4686	48
62.0335	62.4686	52
62.0335	62.4686	57
62.2418	62.4501	76
62.4501	64.0063	76
62.4501	64.0063	35
62.4501	64.0063	47
62.8528	63.6148	75
62.8528	63.2374	69
62.8528	63.2374	66
62.8528	63.2374	60
62.8528	63.2374	57
63.2374	64.0063	84
63.2374	63.6148	57
63.2374	63.6148	60
63.2374	63.6148	66
63.2374	63.6148	69
63.6148	64.0063	75
63.6148	64.0063	57
63.6148	64.0063	60
63.6148	64.0063	66
63.6148	64.0063	69
64.0063	64.4287	75
64.0063	64.4287	66
64.0063	64.4287	63
64.0063	64.3909	59
64.0063	64.3909	55
64.3909	64.8036	76
64.3909	64.7856	64
64.3909	64.7856	59
64.3909	64.7856	55
64.7856	65.5974	79
64.7856	65.1778	55
64.7856	65.1778	59
64.7856	65.1778	64
65.1778	65.5974	71
65.1778	65.5974	55
65.1778	65.5974	59
65.1778	65.5974	64
65.5974	66.4751	74
65.5974	66.0028	64
65.5974	66.0028	60
65.5974	66.0028	57
66.0028	66.4751	72
66.0028	66.4751	57
66.0028	66.4751	60
66.0028	66.4751	64
66.4505	67.3607	76
66.4505	67.3607	45
66.7352	67.3607	64
66.8812	67.3607	60
66.8812	67.3607	54
66.8812	67.3338	52
67.0293	67.3607	69
67.3338	69.2398	66
67.3338	67.783	47
67.3338	67.783	52
67.3338	67.783	59
67.783	68.3055	47
67.783	68.2376	52
67.783	68.3055	59
68.2376	68.7227	48
68.2376	68.7227	52
68.2376	68.7227	57
68.7227	69.2398	69
68.7227	69.2398	48
68.7227	69.2398	52
68.7227	69.2398	57
69.2398	73.0144	66
69.2398	69.7276	47
69.2398	69.7276	52
69.2398	69.7276	59
69.7276	70.1856	47
69.7276	70.1929	52
69.7276	70.1856	59
70.1856	70.6268	47
70.1856	70.6268	59
70.1929	70.6268	52
70.6268	71.1272	47
70.6268	71.0723	52
70.6268	71.1272	59
71.0723	71.543	48
71.0723	71.543	52
71.0723	71.543	57
71.543	72.0244	48
71.543	72.0244	52
71.543	72.0244	57
71.9041	73.0144	71
72.0244	73.0144	69
72.0244	72.5133	48
72.0244	72.5133	52
72.0244	72.5133	57
72.5133	73.0144	48
72.5133	73.0144	52
72.5133	73.0144	57
73.0144	76.945	66
73.0144	73.5268	47
73.0144	73.5268	52
73.0144	73.5268	59
73.5268	74.0082	47
73.5268	74.016	52
73.5268	74.0082	59
74.0082	74.4755	47
74.0082	74.4755	59
74.016	74.4755	52
74.4755	74.9262	47
74.4755	74.9824	52
74.4755	74.9262	59
74.9262	75.4076	47
74.9262	75.4076	51
74.9262	75.4076	59
75.4076	75.8896	47
75.4076	75.8896	51
75.4076	76.945	59
75.8896	76.3881	47
75.8896	76.3881	51
75.8896	76.3881	57
76.3881	76.945	47
76.3881	76.945	51
76.3881	76.945	57
76.6472	76.945	64
76.945	79.8434	64
76.945	77.4574	48
76.945	77.4574	55
77.4574	77.9388	48
77.4574	77.9388	55
77.9388	78.4027	48
77.9388	78.4027	55
78.4027	78.8665	48
78.4027	78.9226	55
78.8665	79.3479	48
78.8665	79.3479	58
79.3479	79.8293	48
79.3479	79.8434	58
79.8293	80.8192	66
79.8293	80.3181	48
79.8293	80.3181	52
79.8293	80.3181	57
80.3181	80.8192	48
80.3181	80.8192	52
80.3181	80.8192	57
80.8192	83.7185	64
80.8192	81.3317	47
80.8192	81.3317	52
80.8192	81.3317	57
81.3317	81.813	47
81.3317	81.813	52
81.3317	81.813	57
81.813	82.2838	47
81.813	82.2838	56
81.8209	82.2838	52
82.2838	82.7545	47
82.2838	82.7545	52
82.2838	82.8107	56
82.7545	83.2359	47
82.7545	83.2359	52
82.7545	83.2359	55
83.2359	83.7185	47
83.2359	83.7185	52
83.2359	83.7185	55
83.7185	84.8096	66
83.7185	84.2356	47
83.7185	84.2356	52
83.7185	84.2356	55
84.2356	84.8096	47
84.2356	84.8096	52
84.2356	84.8096	55
84.8096	86.9104	64
84.8096	86.9104	46
84.8096	86.9104	48
84.8096	86.9104	55
89.4523	91.7844	52
89.4523	91.7844	64
89.4523	91.5883	54
89.4523	91.5883	59
89.4523	91.5883	35
89.4523	91.5883	47
91.5883	93.9421	54
91.5883	93.9421	59
91.5883	93.9421	51
91.5883	93.9421	63
91.5883	93.9421	35
91.5883	93.9421	42
91.5883	93.9421	47
93.9421	102.273	64
93.9421	102.273	59
93.9421	102.273	52
93.9421	102.273	55
93.9421	102.273	28
93.9421	102.273	40
